Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,CoG_($),Microorganism
924127364.2,0.771038883,1000000,3.25,0.046548954,1.306945282,S. hygroscopicus (Batch) 
924571987.6,0.799235921,1000000,3.25,0.085756509,1.245589221,S. hygroscopicus (Batch) 
922398903.8,0.734603696,1000000,3.25,0.063469748,1.367447634,S. hygroscopicus (Batch) 
925585126.8,0.797812255,1000000,3.25,0.100029543,1.241112643,S. hygroscopicus (Batch) 
926841121.6,0.848579127,1000000,3.25,0.134626076,1.153143024,S. hygroscopicus (Batch) 
920243930.3,0.861002677,1000000,3.25,0.127395086,1.147169932,S. hygroscopicus (Batch) 
929821164.6,0.847559891,1000000,3.25,0.067851631,1.174209729,S. hygroscopicus (Batch) 
928634579.5,0.831424708,1000000,3.25,0.114096142,1.181999475,S. hygroscopicus (Batch) 
931641844.9,0.82476497,1000000,3.25,0.052159502,1.209939706,S. hygroscopicus (Batch) 
930828238.2,0.79672915,1000000,3.25,0.086555068,1.240812979,S. hygroscopicus (Batch) 
927458896.1,0.883944172,1000000,3.25,0.085578055,1.122779029,S. hygroscopicus (Batch) 
925598355.3,0.806387613,1000000,3.25,0.09036223,1.231470685,S. hygroscopicus (Batch) 
928837480.7,0.849611059,1000000,3.25,0.030926126,1.185526882,S. hygroscopicus (Batch) 
933004923,0.84064104,1000000,3.25,0.097467933,1.169414744,S. hygroscopicus (Batch) 
934901423.1,0.849489552,1000000,3.25,0.059495756,1.168079476,S. hygroscopicus (Batch) 
929749656.4,0.904514283,1000000,3.25,0.078981976,1.096706058,S. hygroscopicus (Batch) 
928650962.8,0.777550272,1000000,3.25,0.098679908,1.269766068,S. hygroscopicus (Batch) 
921954263.6,0.792773793,1000000,3.25,0.066417944,1.266608687,S. hygroscopicus (Batch) 
932581997.5,0.817610093,1000000,3.25,0.107286337,1.199347642,S. hygroscopicus (Batch) 
924224298,0.811326043,1000000,3.25,0.077015764,1.23070595,S. hygroscopicus (Batch) 
923000606.7,0.83617926,1000000,3.25,0.095278742,1.18918014,S. hygroscopicus (Batch) 
935004213.1,0.867379817,1000000,3.25,0.081328106,1.136433088,S. hygroscopicus (Batch) 
923246740,0.857915059,1000000,3.25,0.071162484,1.167144023,S. hygroscopicus (Batch) 
929767969,0.713947158,1000000,3.25,0.11493819,1.374465445,S. hygroscopicus (Batch) 
932893547.1,0.819910751,1000000,3.25,0.084676546,1.203739417,S. hygroscopicus (Batch) 
929841957.8,0.896158739,1000000,3.25,0.045857325,1.117790526,S. hygroscopicus (Batch) 
930268363.2,0.848877541,1000000,3.25,0.098844521,1.16099379,S. hygroscopicus (Batch) 
922862790.3,0.845649812,1000000,3.25,0.058125638,1.189174314,S. hygroscopicus (Batch) 
918857889.7,0.842126829,1000000,3.25,0.130597262,1.17351049,S. hygroscopicus (Batch) 
928017433.4,0.766654615,1000000,3.25,0.027320558,1.316367053,S. hygroscopicus (Batch) 
933003536.7,0.835127021,1000000,3.25,0.121711994,1.168551946,S. hygroscopicus (Batch) 
926330417.3,0.804192395,1000000,3.25,0.031594507,1.255624513,S. hygroscopicus (Batch) 
919628085.1,0.802125432,1000000,3.25,0.093334809,1.244939534,S. hygroscopicus (Batch) 
919084062,0.799197716,1000000,3.25,0.026314085,1.275416963,S. hygroscopicus (Batch) 
923077781,0.842818328,1000000,3.25,0.10416547,1.176562126,S. hygroscopicus (Batch) 
932947568.1,0.818550626,1000000,3.25,0.042117592,1.221047637,S. hygroscopicus (Batch) 
921034591.3,0.855500942,1000000,3.25,0.113553098,1.158403687,S. hygroscopicus (Batch) 
916154666.8,0.826478406,1000000,3.25,0.080436239,1.217537624,S. hygroscopicus (Batch) 
929449063,0.876311779,1000000,3.25,0.029167495,1.149244038,S. hygroscopicus (Batch) 
919768837.6,0.871181555,1000000,3.25,0.061311764,1.157108909,S. hygroscopicus (Batch) 
917895867.5,0.914933644,1000000,3.25,0.072318867,1.100407608,S. hygroscopicus (Batch) 
918397250,0.882853551,1000000,3.25,0.132410418,1.119319927,S. hygroscopicus (Batch) 
925544229.3,0.805743362,1000000,3.25,0.076586646,1.237624523,S. hygroscopicus (Batch) 
927094467.7,0.759365733,1000000,3.25,0.028575532,1.329833587,S. hygroscopicus (Batch) 
919681379.4,0.81638629,1000000,3.25,0.03262259,1.245434354,S. hygroscopicus (Batch) 
930239359,0.814378921,1000000,3.25,0.096622552,1.211022728,S. hygroscopicus (Batch) 
928450658.9,0.836215063,1000000,3.25,0.113930078,1.17552008,S. hygroscopicus (Batch) 
922647823.4,0.901371248,1000000,3.25,0.024373045,1.12712016,S. hygroscopicus (Batch) 
928198410.4,0.830241886,1000000,3.25,0.080560027,1.196247788,S. hygroscopicus (Batch) 
927076211.9,0.767414445,1000000,3.25,0.103094618,1.287009933,S. hygroscopicus (Batch) 
926413848.4,0.703616313,1000000,3.25,0.121547202,1.396897689,S. hygroscopicus (Batch) 
924400582.8,0.76200239,1000000,3.25,0.111906942,1.296450359,S. hygroscopicus (Batch) 
914951829.4,0.861901086,1000000,3.25,0.085731724,1.167180803,S. hygroscopicus (Batch) 
934723367.7,0.82470585,1000000,3.25,0.096254324,1.190253452,S. hygroscopicus (Batch) 
1106743885,0.852579482,1000000,3.25,0.090335249,1.013941082,S. hygroscopicus (Fed batch)
1087677363,0.840003832,1000000,3.25,0.081141139,1.050353206,S. hygroscopicus (Fed batch)
1103220701,0.840025307,1000000,3.25,0.0868883,1.033560859,S. hygroscopicus (Fed batch)
1096293198,0.744319741,1000000,3.25,0.056897549,1.185488132,S. hygroscopicus (Fed batch)
1092640712,0.838123508,1000000,3.25,0.082771529,1.047362901,S. hygroscopicus (Fed batch)
1084677771,0.798036842,1000000,3.25,0.090372755,1.105263034,S. hygroscopicus (Fed batch)
1099332879,0.737416985,1000000,3.25,0.085234624,1.182187262,S. hygroscopicus (Fed batch)
1105394613,0.826597602,1000000,3.25,0.062230424,1.056846155,S. hygroscopicus (Fed batch)
1095155067,0.904833194,1000000,3.25,0.084547127,0.967349281,S. hygroscopicus (Fed batch)
1092763421,0.890620715,1000000,3.25,0.070588324,0.989487239,S. hygroscopicus (Fed batch)
1095252880,0.787915449,1000000,3.25,0.089053156,1.109137266,S. hygroscopicus (Fed batch)
1106652604,0.895765211,1000000,3.25,0.059412217,0.975033779,S. hygroscopicus (Fed batch)
1101565087,0.839903254,1000000,3.25,0.121488833,1.023400572,S. hygroscopicus (Fed batch)
1096124739,0.818505373,1000000,3.25,0.088215373,1.067132584,S. hygroscopicus (Fed batch)
1100885523,0.751573783,1000000,3.25,0.087088608,1.157572577,S. hygroscopicus (Fed batch)
1098616283,0.798871754,1000000,3.25,0.103934395,1.085197634,S. hygroscopicus (Fed batch)
1101842350,0.930342545,1000000,3.25,0.07914237,0.936787842,S. hygroscopicus (Fed batch)
1105636396,0.824712557,1000000,3.25,0.025622627,1.071766661,S. hygroscopicus (Fed batch)
1098271848,0.84416584,1000000,3.25,0.082458795,1.034641472,S. hygroscopicus (Fed batch)
1095409429,0.886437365,1000000,3.25,0.084330154,0.987265839,S. hygroscopicus (Fed batch)
1093509111,0.760014238,1000000,3.25,0.081908614,1.154416138,S. hygroscopicus (Fed batch)
1092309507,0.843117348,1000000,3.25,0.080058797,1.042409466,S. hygroscopicus (Fed batch)
1094552973,0.732942126,1000000,3.25,0.107290192,1.185877286,S. hygroscopicus (Fed batch)
1101202516,0.794538456,1000000,3.25,0.054630233,1.106430549,S. hygroscopicus (Fed batch)
1102705129,0.869791945,1000000,3.25,0.093432915,0.996491591,S. hygroscopicus (Fed batch)
1097532232,0.802216886,1000000,3.25,0.097664733,1.083998966,S. hygroscopicus (Fed batch)
1095965470,0.828121586,1000000,3.25,0.087022975,1.05531103,S. hygroscopicus (Fed batch)
1109927149,0.841453335,1000000,3.25,0.071952222,1.030645835,S. hygroscopicus (Fed batch)
1109737661,0.782510331,1000000,3.25,0.096402993,1.099536494,S. hygroscopicus (Fed batch)
1092425713,0.879059837,1000000,3.25,0.099054176,0.993406451,S. hygroscopicus (Fed batch)
1103586422,0.806154061,1000000,3.25,0.120398517,1.064680524,S. hygroscopicus (Fed batch)
1100464566,0.840766561,1000000,3.25,0.046130625,1.049210855,S. hygroscopicus (Fed batch)
1102955851,0.856672931,1000000,3.25,0.098920265,1.009679397,S. hygroscopicus (Fed batch)
1088414062,0.840531297,1000000,3.25,0.107187641,1.039951385,S. hygroscopicus (Fed batch)
1096143253,0.831935885,1000000,3.25,0.109946008,1.042327653,S. hygroscopicus (Fed batch)
1093342383,0.817165044,1000000,3.25,0.073163742,1.076947556,S. hygroscopicus (Fed batch)
1088883196,0.932885614,1000000,3.25,0.063602253,0.950206054,S. hygroscopicus (Fed batch)
1089389014,0.77748098,1000000,3.25,0.039041183,1.148805529,S. hygroscopicus (Fed batch)
1097194248,0.80119534,1000000,3.25,0.047058173,1.103978637,S. hygroscopicus (Fed batch)
1095409673,0.754991302,1000000,3.25,0.114008746,1.147766707,S. hygroscopicus (Fed batch)
1092162063,0.779630423,1000000,3.25,0.061236656,1.134459918,S. hygroscopicus (Fed batch)
1107768330,0.764701427,1000000,3.25,0.112333622,1.121177483,S. hygroscopicus (Fed batch)
1108709042,0.873459292,1000000,3.25,0.08652158,0.989198192,S. hygroscopicus (Fed batch)
1106372811,0.93114045,1000000,3.25,0.077347604,0.932705045,S. hygroscopicus (Fed batch)
1106306428,0.927048228,1000000,3.25,0.077963214,0.936688029,S. hygroscopicus (Fed batch)
1103919220,0.825963386,1000000,3.25,0.068742735,1.056805381,S. hygroscopicus (Fed batch)
1097173947,0.903262726,1000000,3.25,0.084870649,0.967144522,S. hygroscopicus (Fed batch)
1099606963,0.765679105,1000000,3.25,0.0855601,1.138144903,S. hygroscopicus (Fed batch)
1087423518,0.813213848,1000000,3.25,0.096203899,1.079804901,S. hygroscopicus (Fed batch)
1100582853,0.775392236,1000000,3.25,0.111187516,1.113364192,S. hygroscopicus (Fed batch)
1102482280,0.904755181,1000000,3.25,0.085427402,0.960723064,S. hygroscopicus (Fed batch)
1099537716,0.795784854,1000000,3.25,0.092458523,1.092654993,S. hygroscopicus (Fed batch)
1097191877,0.73508358,1000000,3.25,0.082459579,1.189345653,S. hygroscopicus (Fed batch)
1102687669,0.834126525,1000000,3.25,0.088373167,1.040861003,S. hygroscopicus (Fed batch)
1092518484,0.80750889,1000000,3.25,0.088328408,1.085194348,S. hygroscopicus (Fed batch)
1098565776,0.725384343,1000000,3.25,0.114415003,1.191019661,S. hygroscopicus (Fed batch)
1093143864,0.886855552,1000000,3.25,0.089841553,0.987041939,S. hygroscopicus (Fed batch)
1094547135,0.783694928,1000000,3.25,0.077034835,1.120274253,S. hygroscopicus (Fed batch)
1105334892,0.836701399,1000000,3.25,0.045183036,1.049988061,S. hygroscopicus (Fed batch)
1094350986,0.807210745,1000000,3.25,0.042261563,1.100321186,S. hygroscopicus (Fed batch)
1088485763,0.836764945,1000000,3.25,0.06531726,1.059147349,S. hygroscopicus (Fed batch)
1095086169,0.839903157,1000000,3.25,0.024493472,1.062910824,S. hygroscopicus (Fed batch)
1096097174,0.825434602,1000000,3.25,0.103949112,1.052684136,S. hygroscopicus (Fed batch)
1086179449,0.745284876,1000000,3.25,0.12180781,1.16953918,S. hygroscopicus (Fed batch)
1092010090,0.816806902,1000000,3.25,0.088718349,1.073201964,S. hygroscopicus (Fed batch)
1091460772,0.824843625,1000000,3.25,0.099807467,1.059372677,S. hygroscopicus (Fed batch)
1098690600,0.809483571,1000000,3.25,0.087786449,1.076658982,S. hygroscopicus (Fed batch)
1099174710,0.861172281,1000000,3.25,0.01530306,1.03588332,S. hygroscopicus (Fed batch)
1098308829,0.819490574,1000000,3.25,0.022859847,1.086766055,S. hygroscopicus (Fed batch)
1097977265,0.851170134,1000000,3.25,0.078168597,1.027859024,S. hygroscopicus (Fed batch)
1098650394,0.883242309,1000000,3.25,0.076568129,0.990451895,S. hygroscopicus (Fed batch)
1089389063,0.893714614,1000000,3.25,0.067807804,0.990022111,S. hygroscopicus (Fed batch)
1087565784,0.837592685,1000000,3.25,0.055448251,1.062432694,S. hygroscopicus (Fed batch)
1098648082,0.862309832,1000000,3.25,0.088598589,1.010468561,S. hygroscopicus (Fed batch)
1092127691,0.830675098,1000000,3.25,0.089718153,1.054821502,S. hygroscopicus (Fed batch)
1097704901,0.862186538,1000000,3.25,0.052687922,1.023518692,S. hygroscopicus (Fed batch)
1107345072,0.76832357,1000000,3.25,0.08381814,1.126951136,S. hygroscopicus (Fed batch)
1090364879,0.836246517,1000000,3.25,0.093002295,1.048345198,S. hygroscopicus (Fed batch)
1101809622,0.750435196,1000000,3.25,0.085202368,1.159080263,S. hygroscopicus (Fed batch)
1100919536,0.834792129,1000000,3.25,0.071746513,1.047440789,S. hygroscopicus (Fed batch)
1098241531,0.870522259,1000000,3.25,0.121088565,0.99052531,S. hygroscopicus (Fed batch)
1094983619,0.812384604,1000000,3.25,0.063478199,1.085115297,S. hygroscopicus (Fed batch)
1098531454,0.825678632,1000000,3.25,0.120415663,1.044281702,S. hygroscopicus (Fed batch)
1104247775,0.792921196,1000000,3.25,0.086857432,1.093953107,S. hygroscopicus (Fed batch)
1097115763,0.843098201,1000000,3.25,0.04181175,1.050984183,S. hygroscopicus (Fed batch)
1099273528,0.872221056,1000000,3.25,0.063088777,1.00685849,S. hygroscopicus (Fed batch)
1085258084,0.807916041,1000000,3.25,0.059193703,1.102445298,S. hygroscopicus (Fed batch)
1095505960,0.833230338,1000000,3.25,0.105105283,1.04299615,S. hygroscopicus (Fed batch)
1102783492,0.838433335,1000000,3.25,0.100197198,1.031367457,S. hygroscopicus (Fed batch)
1105406176,0.826409728,1000000,3.25,0.076610694,1.052081438,S. hygroscopicus (Fed batch)
1098722274,0.835369294,1000000,3.25,0.0892743,1.042752037,S. hygroscopicus (Fed batch)
1101549349,0.760873192,1000000,3.25,0.031806171,1.163660512,S. hygroscopicus (Fed batch)
1090718407,0.785760819,1000000,3.25,0.09242568,1.115553943,S. hygroscopicus (Fed batch)
1103337671,0.716202982,1000000,3.25,0.08257955,1.21385159,S. hygroscopicus (Fed batch)
1101447246,0.844336297,1000000,3.25,0.039290967,1.046175994,S. hygroscopicus (Fed batch)
1100339969,0.833414168,1000000,3.25,0.070867089,1.050029468,S. hygroscopicus (Fed batch)
1094181082,0.801068812,1000000,3.25,0.013383881,1.119381605,S. hygroscopicus (Fed batch)
1095789502,0.912093697,1000000,3.25,0.082487658,0.95974702,S. hygroscopicus (Fed batch)
1089266956,0.764674369,1000000,3.25,0.082575198,1.151595411,S. hygroscopicus (Fed batch)
1104723164,0.847554694,1000000,3.25,0.132293809,1.007601509,S. hygroscopicus (Fed batch)
1106723784,0.839598371,1000000,3.25,0.079621691,1.033294179,S. hygroscopicus (Fed batch)
1098437296,0.891586258,1000000,3.25,0.087315949,0.977891501,S. hygroscopicus (Fed batch)
1103010514,0.78749697,1000000,3.25,0.079756665,1.105317131,S. hygroscopicus (Fed batch)
1107179810,0.826487915,1000000,3.25,0.08468716,1.047496696,S. hygroscopicus (Fed batch)
1098022304,0.764056762,1000000,3.25,0.092366869,1.139633683,S. hygroscopicus (Fed batch)
1101237428,0.828818046,1000000,3.25,0.037673013,1.066529337,S. hygroscopicus (Fed batch)
1095007019,0.907892468,1000000,3.25,0.11847029,0.953394781,S. hygroscopicus (Fed batch)
1095093819,0.82100624,1000000,3.25,0.109810783,1.057263519,S. hygroscopicus (Fed batch)
1096183505,0.841710453,1000000,3.25,0.096898175,1.034671797,S. hygroscopicus (Fed batch)
1100851664,0.865489343,1000000,3.25,0.110309568,0.997512172,S. hygroscopicus (Fed batch)
1102070244,0.835731836,1000000,3.25,0.070785075,1.045501756,S. hygroscopicus (Fed batch)
1094567207,0.861217119,1000000,3.25,0.046533003,1.029679511,S. hygroscopicus (Fed batch)
1107925202,0.895317959,1000000,3.25,0.08101374,0.967491761,S. hygroscopicus (Fed batch)
1095372279,0.913047629,1000000,3.25,0.075495516,0.961327404,S. hygroscopicus (Fed batch)
1092104312,0.860078813,1000000,3.25,0.09151094,1.018176375,S. hygroscopicus (Fed batch)
1091775252,0.89128055,1000000,3.25,0.067036468,0.990807601,S. hygroscopicus (Fed batch)
1100331846,0.839848815,1000000,3.25,0.080045132,1.038841403,S. hygroscopicus (Fed batch)
1102141107,0.816737335,1000000,3.25,0.086023518,1.064377269,S. hygroscopicus (Fed batch)
1096552594,0.832134032,1000000,3.25,0.047746754,1.06331536,S. hygroscopicus (Fed batch)
1098204400,0.890639071,1000000,3.25,0.092939459,0.977315126,S. hygroscopicus (Fed batch)
1096822837,0.798433958,1000000,3.25,0.117337011,1.082712891,S. hygroscopicus (Fed batch)
1100367903,0.863094431,1000000,3.25,0.06517319,1.015797084,S. hygroscopicus (Fed batch)
1105328160,0.874051827,1000000,3.25,0.061325707,0.999824789,S. hygroscopicus (Fed batch)
1091783138,0.727915001,1000000,3.25,0.045107731,1.221918859,S. hygroscopicus (Fed batch)
1095784210,0.81204334,1000000,3.25,0.083651048,1.077586105,S. hygroscopicus (Fed batch)
1103578718,0.873953103,1000000,3.25,0.105641326,0.986946242,S. hygroscopicus (Fed batch)
1094625645,0.928449379,1000000,3.25,0.134112572,0.927727573,S. hygroscopicus (Fed batch)
1100358863,0.839901198,1000000,3.25,0.065994007,1.043574365,S. hygroscopicus (Fed batch)
1094918814,0.807875683,1000000,3.25,0.083328889,1.084116771,S. hygroscopicus (Fed batch)
1109171942,0.884551256,1000000,3.25,0.085448073,0.976733454,S. hygroscopicus (Fed batch)
1090197610,0.765373619,1000000,3.25,0.137330012,1.128743306,S. hygroscopicus (Fed batch)
1089490230,0.874861595,1000000,3.25,0.054223497,1.015784231,S. hygroscopicus (Fed batch)
1086527306,0.844621945,1000000,3.25,0.074679409,1.047949679,S. hygroscopicus (Fed batch)
1091612421,0.851816021,1000000,3.25,0.048953894,1.043035563,S. hygroscopicus (Fed batch)
1094412778,0.846589647,1000000,3.25,0.130294313,1.018938094,S. hygroscopicus (Fed batch)
1106646087,0.734724441,1000000,3.25,0.096282634,1.174367925,S. hygroscopicus (Fed batch)
1100837992,0.880496576,1000000,3.25,0.113388915,0.979514837,S. hygroscopicus (Fed batch)
1087062960,0.848209215,1000000,3.25,0.007770127,1.066024273,S. hygroscopicus (Fed batch)
1108140893,0.849949047,1000000,3.25,0.095178302,1.014165573,S. hygroscopicus (Fed batch)
1106944649,0.794028936,1000000,3.25,0.088489091,1.089176519,S. hygroscopicus (Fed batch)
1096755784,0.812565155,1000000,3.25,0.048432309,1.088477232,S. hygroscopicus (Fed batch)
1108394520,0.842513147,1000000,3.25,0.080951589,1.027715435,S. hygroscopicus (Fed batch)
1088463517,0.875780513,1000000,3.25,0.145118239,0.985425833,S. hygroscopicus (Fed batch)
1092427984,0.73226793,1000000,3.25,0.081995924,1.19930917,S. hygroscopicus (Fed batch)
1096649667,0.83905815,1000000,3.25,0.117304592,1.030465677,S. hygroscopicus (Fed batch)
1099870439,0.741257749,1000000,3.25,0.01394489,1.203227167,S. hygroscopicus (Fed batch)
1103786784,0.879067846,1000000,3.25,0.051912789,0.99858553,S. hygroscopicus (Fed batch)
1108474466,0.81987453,1000000,3.25,0.07414473,1.058392953,S. hygroscopicus (Fed batch)
1096280044,0.829922757,1000000,3.25,0.078094357,1.055831812,S. hygroscopicus (Fed batch)
1109069750,0.876024268,1000000,3.25,0.086021056,0.9861445,S. hygroscopicus (Fed batch)
1089223405,0.802049316,1000000,3.25,0.098245599,1.09228521,S. hygroscopicus (Fed batch)
1098240220,0.812829079,1000000,3.25,0.054069155,1.08464981,S. hygroscopicus (Fed batch)
1105270072,0.773921759,1000000,3.25,0.082560426,1.12136615,S. hygroscopicus (Fed batch)
1101393059,0.835689685,1000000,3.25,0.057047078,1.050932429,S. hygroscopicus (Fed batch)
1102279246,0.82088135,1000000,3.25,0.087375519,1.058397288,S. hygroscopicus (Fed batch)
1101677794,0.731424295,1000000,3.25,0.049455971,1.203422375,S. hygroscopicus (Fed batch)
1103556435,0.809027796,1000000,3.25,0.060629685,1.082165275,S. hygroscopicus (Fed batch)
1095765437,0.854683593,1000000,3.25,0.018042324,1.046067188,S. hygroscopicus (Fed batch)
1091920469,0.791243477,1000000,3.25,0.072936421,1.113760774,S. hygroscopicus (Fed batch)
1101491846,0.829652943,1000000,3.25,0.074629512,1.052380613,S. hygroscopicus (Fed batch)
1095424010,0.759276987,1000000,3.25,0.096261888,1.148042383,S. hygroscopicus (Fed batch)
