#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
35,1094187479,0.82063358,1000000,3.25,0.096928791,1.063171071
36,1105784313,0.763302018,1000000,3.25,0.089699377,1.133755619
37,1096388032,0.921479026,1000000,3.25,0.070870332,0.953101274
38,1096415657,0.793980816,1000000,3.25,0.036570727,1.118622922
39,1101970358,0.803149396,1000000,3.25,0.07109099,1.087904987
40,1096552145,0.797727377,1000000,3.25,0.031308786,1.115139013
41,1106756603,0.782663809,1000000,3.25,0.084138074,1.1067738
42,1102769464,0.865180732,1000000,3.25,0.082010011,1.005542408
43,1097253381,0.846680485,1000000,3.25,0.078937495,1.033728533
44,1095623385,0.893601935,1000000,3.25,0.105983893,0.972142575
45,1091747117,0.828409571,1000000,3.25,0.091219332,1.057548354
46,1099353323,0.841633392,1000000,3.25,0.035931714,1.052686617
47,1089016077,0.808637824,1000000,3.25,0.098717205,1.083421998
48,1090927513,0.768833173,1000000,3.25,0.086070038,1.142300855
49,1090899859,0.845776564,1000000,3.25,0.096985696,1.034654691
50,1096619795,0.788817932,1000000,3.25,0.092314517,1.105291299
51,1097746715,0.834716429,1000000,3.25,0.052123982,1.057357169
52,1101656778,0.778470575,1000000,3.25,0.092579001,1.114764116
53,1096993189,0.78872653,1000000,3.25,0.006083336,1.136660502
54,1095545958,0.796008715,1000000,3.25,0.086628489,1.098448683
55,1098258231,0.776903902,1000000,3.25,0.08723593,1.122455288
56,1098061667,0.837127338,1000000,3.25,0.13506161,1.025385932
57,1097818251,0.759656992,1000000,3.25,0.110846101,1.139417694
58,1093703784,0.822275029,1000000,3.25,0.097865059,1.061187717
59,1104034075,0.849547113,1000000,3.25,0.055004616,1.03200795
60,1099092798,0.770215532,1000000,3.25,0.089209223,1.130603218
61,1105047482,0.860772403,1000000,3.25,0.090507328,1.005774619
62,1089039718,0.84001756,1000000,3.25,0.095406865,1.044074968
