#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
77,21969371225,0.817449312,100000000,4.75,0.084919975,5.568212895
78,14445899948,0.841862652,100000000,4.75,0.113887416,8.216482605
79,8214098942,0.850394922,100000000,4.75,0.133018116,14.29809166
80,13052545967,0.78563688,100000000,4.75,0.081731549,9.752426402
81,13565944093,0.877397869,100000000,4.75,0.081557144,8.402047222
82,13616791483,0.917767154,100000000,4.75,0.083709193,8.002035415
83,10988187214,0.847857179,100000000,4.75,0.095515278,10.73068894
84,11221915110,0.763467779,100000000,4.75,0.033200694,11.68723606
85,20215461753,0.864299513,100000000,4.75,0.129987742,5.716688087
86,12648724463,0.845263901,100000000,4.75,0.042141184,9.363346033
87,18810993607,0.835328319,100000000,4.75,0.083521177,6.364157494
88,14785223002,0.810112497,100000000,4.75,0.061353893,8.353784639
89,16390163837,0.883803186,100000000,4.75,0.100956784,6.90044216
90,13046916775,0.82761907,100000000,4.75,0.095231031,9.258510874
91,20516778743,0.838982711,100000000,4.75,0.073467676,5.811115968
92,8304157140,0.813697495,100000000,4.75,0.075907685,14.80253316
93,14891244299,0.74233148,100000000,4.75,0.108390299,9.04074332
94,16563443064,0.801442355,100000000,4.75,0.080458849,7.533920419
95,14749001743,0.840465636,100000000,4.75,0.088024706,8.066351612
96,6551554512,0.822310667,100000000,4.75,0.052590926,18.57691776
97,3547817050,0.845170331,100000000,4.75,0.024354927,33.40122187
98,13984344505,0.779001732,100000000,4.75,0.054328494,9.186584661
99,9996076200,0.857629079,100000000,4.75,0.067208512,11.66977028
100,17658333633,0.889414962,100000000,4.75,0.087982566,6.366577899
101,11575771851,0.846310455,100000000,4.75,0.086896343,10.20687113
102,19735928855,0.836796148,100000000,4.75,0.130358198,6.047989941
103,7667987519,0.794929542,100000000,4.75,0.060264958,16.41566812
104,15275105329,0.856681917,100000000,4.75,0.104036996,7.637965067
105,8429672351,0.833232484,100000000,4.75,0.096295183,14.23281448
106,20357547613,0.860094081,100000000,4.75,0.080646525,5.711766325
107,11869883677,0.781599386,100000000,4.75,0.107221478,10.77247139
